date,precipitation_sum,rain_sum,precipitation_hours,temperature_2m_mean,temperature_2m_max,temperature_2m_min,vapour_pressure_deficit_max,cloudcover_mean,shortwave_radiation_sum,sunshine_duration,wind_speed_10m_max,wind_direction_10m_dominant,pressure_msl_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,weathercode
2023-10-17,0.9,0.9,7.0,15.2,18.0,11.6,0.91,56,17.43,43022.96,29.8,195,1026.3,0.062,0.07,51
2023-10-18,0.2,0.2,2.0,17.1,20.9,13.4,1.29,59,22.81,43200.0,14.8,130,1028.8,0.074,0.073,51
2023-10-19,0.1,0.1,1.0,16.7,22.8,10.6,1.65,28,23.66,45744.55,21.4,38,1023.5,0.071,0.076,51
2023-10-20,0.0,0.0,0.0,18.1,24.3,10.4,1.5,16,26.75,46041.19,24.0,39,1018.0,0.066,0.075,2
2023-10-21,0.0,0.0,0.0,19.9,24.5,15.0,1.35,24,25.26,45964.83,30.5,45,1014.3,0.061,0.075,3
2023-10-22,0.0,0.0,0.0,21.7,27.5,15.1,3.11,26,26.9,46181.74,18.9,258,1009.3,0.056,0.074,3
2023-10-23,0.0,0.0,0.0,19.1,26.0,12.6,2.52,11,27.69,46249.98,20.6,34,1012.7,0.05,0.071,3
2023-10-24,0.0,0.0,0.0,20.0,28.7,11.7,2.83,19,27.4,46316.73,25.0,25,1011.9,0.052,0.071,3
2023-10-25,0.8,0.8,5.0,19.5,22.5,15.4,1.73,49,26.4,46381.88,25.0,168,1012.0,0.041,0.069,51
2023-10-26,9.8,9.8,18.0,14.4,16.2,12.4,0.88,96,9.77,10456.22,31.3,174,1023.0,0.104,0.069,63
2023-10-27,5.8,5.8,19.0,15.1,16.9,13.4,0.83,66,19.3,45235.59,31.2,168,1029.5,0.156,0.064,55
2023-10-28,0.0,0.0,0.0,15.7,19.9,11.8,1.3,76,19.44,41946.43,17.3,93,1027.4,0.168,0.062,3
2023-10-29,0.0,0.0,0.0,17.7,24.5,9.6,1.9,27,28.5,46633.42,25.4,26,1018.9,0.14,0.065,3
2023-10-30,0.0,0.0,0.0,22.7,33.4,10.8,4.35,40,25.03,43313.32,20.4,340,1010.4,0.104,0.065,3
2023-10-31,0.0,0.0,0.0,21.3,29.0,14.9,3.44,42,28.35,43220.56,32.5,200,1012.1,0.068,0.061,3
2023-11-01,0.9,0.9,7.0,16.6,19.8,11.1,1.06,43,24.31,45831.66,22.9,155,1020.8,0.061,0.058,51
2023-11-02,0.2,0.2,2.0,17.7,21.7,13.4,1.37,42,23.75,46800.0,19.1,145,1020.7,0.063,0.056,51
2023-11-03,2.2,2.2,11.0,18.4,21.9,15.1,1.04,86,19.55,36721.33,17.3,113,1018.9,0.071,0.054,53
2023-11-04,7.8,7.8,21.0,17.6,20.5,15.4,0.74,92,20.15,37853.34,22.2,136,1021.3,0.121,0.058,63
2023-11-05,28.0,28.0,17.0,16.5,19.0,13.6,0.75,97,9.16,12066.96,21.4,101,1025.9,0.266,0.104,63
2023-11-06,0.0,0.0,0.0,16.4,20.1,11.6,1.09,48,19.49,38877.97,14.8,43,1024.8,0.22,0.174,3
2023-11-07,0.0,0.0,0.0,17.9,23.1,11.3,1.45,54,27.65,45677.52,25.2,38,1021.0,0.181,0.173,3
2023-11-08,0.1,0.1,1.0,19.5,24.5,13.8,1.4,57,25.48,43774.3,24.8,34,1017.9,0.148,0.167,51
2023-11-09,6.4,6.4,4.0,20.0,26.1,15.6,1.35,67,23.07,36000.0,24.5,35,1015.5,0.148,0.162,63
2023-11-10,0.0,0.0,0.0,19.5,23.9,15.4,0.98,28,27.5,46875.3,25.7,52,1016.8,0.16,0.159,3
2023-11-11,0.0,0.0,0.0,21.8,26.5,15.8,1.26,67,28.71,46800.0,30.8,34,1016.4,0.13,0.155,3
2023-11-12,0.1,0.1,1.0,21.0,23.5,18.2,0.93,57,25.71,47117.11,27.7,152,1014.4,0.106,0.151,51
2023-11-13,1.6,1.6,5.0,19.1,21.3,16.8,1.1,54,23.94,43786.3,23.4,153,1017.3,0.107,0.149,53
2023-11-14,0.0,0.0,0.0,19.7,24.5,14.4,1.19,76,28.07,44594.23,20.0,49,1014.0,0.09,0.144,3
2023-11-15,4.5,4.5,7.0,20.0,23.2,16.8,0.82,63,23.36,47336.21,23.5,163,1011.4,0.131,0.141,61
2023-11-16,7.4,7.4,10.0,19.7,24.0,16.1,0.95,95,23.32,42438.95,21.4,142,1009.8,0.201,0.145,63
2023-11-17,5.4,5.4,9.0,17.5,20.2,14.9,1.06,55,22.06,41401.86,33.9,175,1016.9,0.225,0.153,61
2023-11-18,0.1,0.1,1.0,18.0,22.5,12.4,1.28,33,27.27,47854.37,25.5,32,1020.3,0.176,0.151,51
2023-11-19,0.0,0.0,0.0,19.3,24.4,12.7,1.5,32,30.47,47829.58,28.8,33,1019.3,0.137,0.145,3
2023-11-20,0.2,0.2,1.0,21.1,25.0,18.0,1.37,88,17.51,27246.87,18.8,41,1018.4,0.114,0.141,51
2023-11-21,4.0,4.0,12.0,20.3,23.1,18.5,0.91,61,21.27,44134.68,18.8,109,1018.5,0.127,0.143,61
2023-11-22,0.0,0.0,0.0,20.7,23.6,17.8,1.08,80,23.82,45970.97,26.6,180,1020.4,0.1,0.14,3
2023-11-23,4.4,4.4,15.0,20.2,22.9,18.0,0.76,100,15.12,15312.49,26.8,180,1021.8,0.105,0.137,53
2023-11-24,6.8,6.8,18.0,20.4,23.5,17.9,0.86,100,14.8,8976.04,20.6,65,1019.5,0.152,0.136,63
2023-11-25,11.4,11.4,15.0,20.1,21.8,19.0,0.46,95,10.74,7525.98,18.7,26,1013.5,0.251,0.156,63
2023-11-26,0.1,0.1,1.0,23.0,29.1,17.6,2.45,18,26.56,48259.06,18.7,349,1009.1,0.204,0.166,51
2023-11-27,1.7,1.7,8.0,21.1,24.0,18.1,0.99,56,24.8,47933.59,21.7,147,1011.9,0.168,0.162,53
2023-11-28,13.2,13.2,19.0,20.0,21.8,17.9,0.62,96,13.05,19050.22,28.3,68,1013.6,0.186,0.16,63
2023-11-29,26.0,26.0,13.0,20.9,24.9,17.6,0.94,74,19.03,28592.1,26.7,35,1004.4,0.29,0.214,65
2023-11-30,0.7,0.7,4.0,20.9,27.0,16.2,1.91,33,26.75,48773.73,13.9,282,1001.5,0.238,0.219,51
2023-12-01,0.2,0.2,2.0,20.2,25.4,16.4,1.25,60,27.66,44234.59,19.3,182,1005.2,0.24,0.23,51
2023-12-02,16.0,16.0,12.0,20.0,24.0,16.4,0.79,74,19.51,33217.81,18.0,85,1008.5,0.25,0.226,63
2023-12-03,0.5,0.5,5.0,19.3,23.9,14.8,1.15,25,28.7,49319.46,27.9,170,1013.1,0.249,0.238,51
2023-12-04,1.4,1.4,12.0,19.5,22.5,16.6,0.95,56,25.88,45234.68,18.2,108,1017.9,0.227,0.228,51
2023-12-05,0.0,0.0,0.0,22.4,28.4,14.9,1.52,22,31.26,49777.17,23.4,28,1014.8,0.187,0.214,3
2023-12-06,0.0,0.0,0.0,21.9,23.8,17.5,1.07,36,30.74,49825.21,27.4,162,1016.3,0.148,0.198,3
2023-12-07,0.0,0.0,0.0,21.0,26.1,16.0,1.19,78,27.53,48628.27,21.5,59,1017.8,0.121,0.185,3
2023-12-08,0.0,0.0,0.0,24.7,33.5,18.1,2.76,61,29.04,48049.91,25.2,36,1015.3,0.096,0.173,3
2023-12-09,0.0,0.0,0.0,28.8,39.2,21.9,5.42,37,27.37,49200.0,37.1,35,1011.4,0.074,0.16,3
2023-12-10,2.9,2.9,15.0,23.4,25.8,21.9,0.88,67,21.18,42872.94,25.6,137,1017.5,0.086,0.154,51
2023-12-11,0.5,0.5,3.0,23.7,27.0,21.2,1.14,59,28.62,43952.9,19.5,90,1016.8,0.079,0.15,51
2023-12-12,0.4,0.4,3.0,23.5,27.1,20.5,1.54,63,29.32,46809.33,18.2,68,1018.3,0.069,0.143,51
2023-12-13,0.0,0.0,0.0,23.7,27.0,19.2,1.41,52,27.86,49762.77,26.3,40,1013.1,0.059,0.139,3
2023-12-14,0.0,0.0,0.0,29.3,37.5,21.4,5.11,25,29.45,50188.86,31.0,287,1005.1,0.055,0.131,3
2023-12-15,0.1,0.1,1.0,22.8,25.5,20.1,1.43,28,26.94,50230.0,23.7,97,1008.6,0.048,0.125,51
2023-12-16,0.0,0.0,0.0,25.4,33.8,18.3,4.5,28,32.08,46911.12,22.0,209,1006.1,0.047,0.117,3
2023-12-17,0.4,0.4,2.0,22.3,24.8,19.8,1.49,38,25.47,50241.29,23.8,98,1014.0,0.048,0.113,51
2023-12-18,0.8,0.8,5.0,23.3,28.2,18.6,1.41,67,23.41,39710.35,21.4,71,1013.1,0.051,0.109,51
2023-12-19,0.3,0.3,1.0,25.9,31.5,21.0,2.26,100,15.24,18082.84,34.7,166,1009.9,0.054,0.11,51
2023-12-20,43.8,43.8,23.0,18.8,20.5,16.8,0.26,100,4.0,0.0,33.3,188,1013.7,0.238,0.129,63
2023-12-21,1.5,1.5,8.0,19.2,21.4,16.9,0.8,79,17.94,40477.93,37.5,199,1015.7,0.228,0.142,51
2023-12-22,0.9,0.9,2.0,19.3,22.2,15.5,1.27,64,28.96,50026.45,22.1,185,1015.9,0.192,0.148,53
2023-12-23,1.4,1.4,6.0,19.5,22.6,15.6,0.98,56,27.48,48787.92,14.6,133,1011.6,0.154,0.144,53
2023-12-24,7.3,7.3,15.0,19.8,23.5,18.0,1.02,87,18.73,34788.68,18.7,78,1007.3,0.222,0.179,61
2023-12-25,0.6,0.6,5.0,21.3,24.9,17.0,1.07,61,24.53,39414.7,18.0,115,1006.2,0.232,0.212,51
2023-12-26,3.4,3.4,4.0,22.0,26.9,17.9,1.1,41,25.92,47877.94,21.3,161,1006.4,0.211,0.207,63
2023-12-27,8.9,8.9,6.0,21.2,24.5,17.6,1.05,48,23.63,47647.56,20.7,197,1008.8,0.256,0.218,65
2023-12-28,0.2,0.2,2.0,21.8,27.6,16.8,1.78,18,28.51,50400.0,18.7,148,1009.9,0.232,0.224,51
2023-12-29,20.5,20.5,7.0,21.5,24.6,17.4,0.88,84,18.98,34138.07,15.3,71,1010.7,0.245,0.233,65
2023-12-30,0.7,0.7,5.0,20.9,24.0,17.2,1.16,47,29.2,49267.31,25.4,139,1010.6,0.191,0.206,51
2023-12-31,5.2,5.2,9.0,19.8,21.5,17.6,1.04,99,11.84,6936.03,19.3,122,1020.4,0.205,0.2,61
2024-01-01,1.4,1.4,10.0,21.7,23.5,19.2,0.87,76,16.79,29614.64,25.5,46,1021.5,0.2,0.197,51
2024-01-02,0.0,0.0,0.0,23.2,25.8,19.0,1.2,43,28.48,50400.0,29.0,44,1018.6,0.178,0.193,3
2024-01-03,0.0,0.0,0.0,23.4,27.4,19.0,1.63,78,27.11,49131.75,23.3,40,1016.2,0.144,0.184,3
2024-01-04,2.9,2.9,8.0,22.6,26.3,19.5,1.04,89,20.43,31717.52,31.7,174,1016.1,0.131,0.178,53
2024-01-05,1.1,1.1,3.0,21.1,23.1,18.6,1.16,81,24.03,47666.44,25.1,154,1021.2,0.146,0.175,53
2024-01-06,0.1,0.1,1.0,21.0,24.5,16.4,1.46,54,24.14,47827.55,18.0,81,1021.0,0.123,0.168,51
2024-01-07,0.0,0.0,0.0,22.5,25.8,16.6,1.59,82,25.03,49379.15,28.8,38,1016.9,0.106,0.161,3
2024-01-08,3.2,3.2,8.0,23.4,27.1,19.9,1.21,84,10.05,9634.86,18.7,7,1010.8,0.107,0.155,61
2024-01-09,0.4,0.4,4.0,22.8,24.9,19.9,1.0,38,26.42,50400.0,23.1,167,1012.1,0.132,0.15,51
2024-01-10,0.2,0.2,2.0,23.3,27.4,18.2,1.23,47,24.13,41189.01,21.3,48,1014.1,0.112,0.145,51
2024-01-11,3.5,3.5,15.0,23.9,27.0,21.2,0.95,49,25.57,46032.54,17.9,118,1018.3,0.104,0.142,53
2024-01-12,1.6,1.6,9.0,23.9,27.4,21.3,1.39,24,27.78,48056.27,23.0,68,1019.7,0.101,0.137,53
2024-01-13,1.1,1.1,4.0,23.8,29.0,17.5,1.76,35,30.52,50293.18,21.9,61,1015.5,0.082,0.133,51
2024-01-14,10.9,10.9,21.0,22.6,25.5,20.9,1.03,90,19.93,35101.01,23.7,159,1017.4,0.117,0.128,63
2024-01-15,60.3,60.3,19.0,20.5,21.8,19.4,0.91,99,7.38,433.75,29.4,128,1020.6,0.3,0.209,65
2024-01-16,2.3,2.3,9.0,21.9,23.4,19.8,0.88,82,15.54,28275.05,21.5,60,1016.0,0.242,0.205,53
2024-01-17,15.9,15.9,12.0,23.8,28.5,21.5,1.43,92,13.19,13709.85,19.8,21,1007.5,0.257,0.215,63
2024-01-18,1.3,1.3,3.0,23.4,28.0,19.9,1.4,16,27.58,50018.41,15.9,350,1002.5,0.253,0.239,53
2024-01-19,0.1,0.1,1.0,21.9,26.2,17.8,2.01,47,30.77,49960.8,20.2,146,1007.5,0.196,0.223,51
2024-01-20,0.1,0.1,1.0,23.0,25.4,20.2,1.26,71,21.51,34185.44,24.7,45,1010.6,0.162,0.206,51
2024-01-21,0.0,0.0,0.0,25.9,32.8,18.8,2.66,14,29.65,49843.75,37.1,5,1004.6,0.134,0.193,2
2024-01-22,0.7,0.7,7.0,21.4,22.8,20.1,1.09,62,20.47,41312.43,35.3,173,1011.6,0.11,0.181,51
2024-01-23,0.8,0.8,7.0,21.8,24.2,19.5,1.3,66,22.06,41938.28,17.0,74,1014.8,0.108,0.173,51
2024-01-24,0.0,0.0,0.0,24.0,29.1,18.0,1.84,38,26.7,48640.49,20.8,24,1011.3,0.096,0.166,3
2024-01-25,0.0,0.0,0.0,26.7,32.4,23.0,2.44,97,15.65,16939.85,19.7,39,1008.4,0.08,0.156,3
2024-01-26,1.4,1.4,2.0,27.3,36.6,21.9,4.01,62,16.56,36514.21,30.5,265,1002.8,0.082,0.156,61
2024-01-27,1.7,1.7,10.0,22.0,23.5,20.4,0.94,89,9.08,1741.5,21.7,64,1006.6,0.086,0.148,51
2024-01-28,0.7,0.7,3.0,21.9,25.2,17.5,1.2,66,24.2,49339.96,19.3,153,1010.3,0.09,0.144,51
2024-01-29,0.1,0.1,1.0,24.4,28.0,20.3,1.32,45,25.07,47786.18,25.3,46,1011.1,0.074,0.139,51
2024-01-30,3.8,3.8,15.0,23.9,25.8,21.9,0.86,61,21.33,45009.68,26.3,157,1012.6,0.115,0.136,55
2024-01-31,2.3,2.3,13.0,23.0,25.5,20.4,0.86,75,21.21,43746.23,24.3,163,1012.6,0.173,0.136,51
2024-02-01,0.5,0.5,5.0,23.1,26.5,20.6,1.04,58,22.29,36946.58,23.8,75,1010.7,0.159,0.135,51
2024-02-02,0.1,0.1,1.0,23.4,27.6,20.4,1.81,44,29.46,46191.13,22.7,144,1007.7,0.131,0.131,51
2024-02-03,0.1,0.1,1.0,23.2,26.7,20.9,1.62,44,24.46,41891.5,26.6,51,1012.1,0.104,0.126,51
2024-02-04,0.0,0.0,0.0,25.6,30.6,19.9,1.77,80,26.43,46084.54,30.8,35,1008.1,0.082,0.123,3
2024-02-05,0.8,0.8,2.0,26.9,33.8,24.0,2.91,96,18.75,29218.12,20.9,102,1007.2,0.07,0.12,53
2024-02-06,5.3,5.3,15.0,22.2,24.2,20.0,0.95,99,9.17,7200.0,35.0,180,1011.8,0.2,0.145,55
2024-02-07,2.2,2.2,4.0,20.4,22.4,19.0,0.9,91,11.65,14250.79,32.4,182,1020.8,0.212,0.169,55
2024-02-08,0.1,0.1,1.0,21.0,23.1,18.0,1.25,92,16.95,18907.71,23.9,160,1023.9,0.202,0.175,51
2024-02-09,3.1,3.1,5.0,20.7,23.5,16.8,1.03,82,15.59,24139.15,27.7,200,1021.3,0.185,0.174,61
2024-02-10,2.4,2.4,4.0,21.8,23.6,20.1,1.27,58,23.69,44004.48,29.4,157,1023.5,0.196,0.172,53
2024-02-11,0.4,0.4,3.0,21.2,24.2,18.1,1.25,50,18.89,42436.8,16.0,98,1022.5,0.177,0.17,51
2024-02-12,0.0,0.0,0.0,22.1,26.8,15.8,1.52,16,25.98,46598.64,24.1,30,1019.1,0.153,0.168,3
2024-02-13,0.0,0.0,0.0,24.6,30.1,20.2,1.69,13,26.0,46279.4,27.8,31,1013.8,0.121,0.161,2
2024-02-14,2.3,2.3,10.0,23.2,28.4,19.6,1.88,63,20.21,42553.45,32.6,167,1012.7,0.113,0.157,51
2024-02-15,3.6,3.6,14.0,21.0,22.2,20.0,0.67,100,7.79,821.86,17.3,130,1020.7,0.179,0.157,53
2024-02-16,21.0,21.0,13.0,22.9,26.4,20.2,0.92,74,18.89,28317.93,21.1,53,1021.3,0.266,0.179,63
2024-02-17,0.2,0.2,1.0,24.4,28.5,20.7,1.31,33,25.63,45732.85,14.9,44,1020.0,0.188,0.165,51
2024-02-18,0.0,0.0,0.0,23.9,27.8,20.3,1.02,82,23.18,42909.98,12.4,83,1017.8,0.161,0.161,3
2024-02-19,7.8,7.8,15.0,21.7,23.2,19.9,0.6,94,12.84,20691.12,21.3,163,1018.2,0.185,0.16,61
2024-02-20,16.0,16.0,19.0,20.5,22.3,19.0,0.5,92,10.41,5764.03,17.3,137,1018.2,0.258,0.187,63
2024-02-21,5.3,5.3,13.0,21.9,24.5,19.7,0.71,96,19.56,35050.32,17.9,134,1016.0,0.255,0.217,61
2024-02-22,0.3,0.3,3.0,23.2,28.0,19.0,1.12,43,23.97,44908.95,19.1,45,1012.5,0.211,0.213,51
2024-02-23,4.5,4.5,3.0,26.2,34.6,19.5,3.05,41,21.96,42010.73,25.2,282,1007.6,0.184,0.203,61
2024-02-24,1.1,1.1,8.0,21.0,21.6,17.9,0.92,89,8.81,740.33,27.2,164,1016.5,0.198,0.194,51
2024-02-25,0.0,0.0,0.0,21.0,25.5,16.8,1.17,26,24.31,44720.39,20.0,40,1016.2,0.177,0.19,3
2024-02-26,0.5,0.5,3.0,21.4,26.9,16.8,1.05,63,18.58,34125.43,31.2,173,1014.9,0.155,0.184,51
2024-02-27,4.4,4.4,8.0,21.7,23.0,18.6,0.71,95,8.84,4162.11,17.2,97,1018.5,0.167,0.179,61
2024-02-28,0.2,0.2,1.0,23.5,27.1,18.8,1.17,67,20.6,43200.0,25.2,35,1017.6,0.144,0.176,51
2024-02-29,0.1,0.1,1.0,27.2,34.9,21.5,2.72,45,22.04,38214.78,27.1,22,1012.8,0.123,0.17,51
2024-03-01,0.0,0.0,0.0,24.4,26.8,21.5,1.04,79,16.73,34188.3,19.6,91,1013.8,0.1,0.162,3
2024-03-02,4.1,4.1,10.0,22.7,24.5,20.9,0.67,94,10.26,14400.0,32.4,172,1013.1,0.11,0.162,55
2024-03-03,0.2,0.2,2.0,23.5,29.8,18.0,2.11,57,22.75,43570.04,32.9,201,1013.2,0.12,0.159,51
2024-03-04,0.2,0.2,2.0,20.4,22.4,15.6,1.28,53,16.39,35219.09,30.9,163,1021.4,0.102,0.153,51
2024-03-05,0.0,0.0,0.0,19.7,24.4,13.6,1.63,8,25.04,43367.86,20.3,42,1021.8,0.092,0.149,2
2024-03-06,0.0,0.0,0.0,22.5,28.2,16.0,1.85,60,23.41,40262.39,22.2,27,1018.8,0.076,0.144,3
2024-03-07,1.4,1.4,6.0,22.8,26.9,17.9,1.12,49,20.66,41672.49,24.2,168,1021.1,0.071,0.139,53
2024-03-08,0.7,0.7,2.0,23.0,27.1,18.9,1.4,21,22.82,43200.0,19.2,63,1024.3,0.073,0.135,51
2024-03-09,0.0,0.0,0.0,22.9,27.9,16.8,1.75,9,23.54,43200.0,19.7,38,1025.2,0.066,0.129,2
2024-03-10,0.1,0.1,1.0,23.2,27.8,18.4,2.01,27,23.26,43200.0,21.4,38,1026.7,0.057,0.122,51
2024-03-11,0.0,0.0,0.0,23.0,27.6,17.5,2.01,72,22.27,43200.0,19.4,32,1024.6,0.053,0.118,3
2024-03-12,0.0,0.0,0.0,23.5,30.6,17.5,2.56,22,24.25,43200.0,17.0,29,1017.5,0.05,0.114,3
2024-03-13,0.0,0.0,0.0,23.1,27.2,18.5,1.87,60,21.59,43039.12,17.4,66,1015.7,0.05,0.109,3
2024-03-14,1.0,1.0,6.0,23.4,31.0,19.0,2.5,37,20.66,40474.64,30.8,163,1011.1,0.053,0.108,51
2024-03-15,2.9,2.9,9.0,20.9,23.1,18.4,1.26,68,16.92,38028.67,25.6,149,1019.6,0.077,0.107,55
2024-03-16,4.1,4.1,16.0,20.2,23.0,17.0,1.14,87,17.65,38527.95,14.8,95,1020.8,0.104,0.109,53
2024-03-17,19.4,19.4,21.0,19.6,22.0,18.0,0.63,86,13.23,31394.7,15.3,64,1016.2,0.221,0.127,63
2024-03-18,3.1,3.1,14.0,20.7,23.7,18.4,0.94,90,13.38,26801.82,15.7,47,1015.0,0.21,0.129,53
2024-03-19,1.6,1.6,8.0,21.9,26.3,18.2,1.21,38,19.32,39600.0,21.9,25,1015.5,0.206,0.137,53
2024-03-20,11.7,11.7,8.0,21.1,24.8,18.6,0.81,78,6.33,5739.52,37.0,177,1016.9,0.207,0.14,63
2024-03-21,0.4,0.4,2.0,18.6,20.5,16.6,0.99,71,15.05,38357.66,32.8,167,1027.0,0.194,0.146,51
2024-03-22,0.5,0.5,3.0,17.7,21.9,13.2,0.93,41,16.44,34242.55,12.0,354,1024.3,0.169,0.146,51
2024-03-23,1.2,1.2,7.0,18.4,22.9,13.1,0.96,58,19.62,42813.99,13.0,179,1022.4,0.161,0.144,51
2024-03-24,2.0,2.0,5.0,20.2,24.4,17.3,1.16,41,19.99,40555.93,18.0,32,1019.8,0.172,0.143,53
2024-03-25,0.0,0.0,0.0,20.1,27.2,15.2,2.38,14,21.84,42558.33,17.4,333,1018.0,0.15,0.14,3
2024-03-26,0.0,0.0,0.0,20.2,24.9,14.8,1.21,8,21.37,42430.93,13.7,169,1019.4,0.122,0.136,2
2024-03-27,1.7,1.7,5.0,20.8,23.9,17.9,1.1,30,18.45,42303.91,17.4,145,1022.8,0.11,0.132,53
2024-03-28,2.5,2.5,11.0,20.1,23.0,16.5,0.89,48,14.27,37840.51,17.5,136,1024.5,0.114,0.128,53
